Metabolite_name,RefMet_name,279,141,242,296,357,47,1,100,103,104,105,106,107,108,109,11,111,112,113,114,117,119,121,122,123,124,127,128,13,132,133,135,136,137,139,14,140,143,144,145,147,148,149,15,150,152,153,156,157,16,160,161,163,164,165,166,167,169,171,172,173,175,177,179,180,182,183,184,185,186,187,189,19,190,192,193,195,196,197,199,2,200,203,205,206,210,211,212,216,217,218,219,22,222,223,224,225,227,228,229,231,232,233,235,236,237,24,240,241,243,244,245,246,247,248,249,250,251,254,255,256,258,259,260,261,262,263,265,267,268,27,271,272,273,274,275,276,277,278,28,280,281,282,283,284,285,286,287,288,289,29,291,292,293,294,295,297,298,3,302,303,304,305,306,307,308,309,310,312,314,315,316,317,319,320,321,322,323,325,326,327,328,332,333,334,335,337,338,339,34,340,342,343,344,345,346,347,348,349,35,350,351,352,353,355,356,358,359,360,361,362,363,365,366,367,368,369,371,372,374,376,377,378,380,381,382,383,384,385,387,388,389,39,391,393,394,395,396,397,398,399,4,40,400,401,402,404,405,407,409,41,410,411,412,413,415,416,419,42,420,421,422,427,428,429,43,430,432,437,44,441,442,443,446,447,45,450,46,48,49,5,50,51,52,54,55,57,59,6,61,62,64,65,66,68,69,7,70,71,72,73,75,77,79,8,80,81,82,83,84,85,86,87,88,89,9,90,91,94,97,98,146,226,329,435,10,125,130,131,154,162,17,170,18,188,202,239,30,300,37,431,434,436,438,440,444,449,451,454,58,63,74,76,78,92,93,99,101,102,115,118,12,120,126,129,134,138,142,151,155,158,159,168,174,176,178,181,191,194,198,20,201,207,208,209,21,213,214,220,221,23,230,234,238,25,252,253,26,264,266,269,270,290,299,301,31,311,313,32,324,33,330,331,336,341,354,36,364,370,373,375,379,38,386,392,403,406,408,414,417,418,423,424,425,426,433,445,448,452,453,53,56,60,95,96,204,215,318,439,67
10-Heptadecenoic acid_ (Z)-_ TMS derivative,10Z-Heptadecenoic acid,105224.9189,75272.0267,118371.0474,,98666.0927,68870.3919,103844.6877,,,63256.1157,41928.0197,,75634.1185,,146507.5946,,58168.5283,,65411.1781,74522.5339,69300.5041,79793.0068,,,58173.5642,,69185.1328,25887.6177,109448.3104,99765.5736,88312.0399,86660.8570,63634.7389,147337.4643,,,120025.5305,,63863.6508,95062.3156,81110.2106,107982.8357,,149146.2654,63186.0676,,,,58614.3225,41669.9130,,71686.8366,56858.0245,,52792.9661,,58619.9133,,81517.5549,35047.2483,,70068.4839,123920.9892,42752.5046,68371.0639,110393.3822,,64697.7293,,,76890.7602,30315.6456,192167.6733,,,,48808.3166,,51498.7725,83106.3354,,111709.6509,78308.3610,55043.4043,102801.2867,121063.3372,72689.2066,,58715.1038,63490.5254,110666.5339,,,,107093.7589,45761.8645,120233.9469,40522.4617,35798.0818,43510.2067,177667.0645,,80660.1594,,124479.6543,81643.3848,80122.4091,90695.6666,45899.5098,89322.2973,81649.9145,57204.7704,,,105384.1431,106707.8681,147297.9118,22471.4991,64110.7511,152847.3708,33407.1493,26156.5415,43263.5147,74784.5951,52309.2964,88522.6007,35924.8820,140325.0134,54346.7990,167877.5790,116810.3412,,88849.8016,50243.0927,53588.4637,56052.6739,69637.5359,45563.7242,53214.8077,56713.2251,,,55272.1834,53346.6234,,46882.0279,40528.4953,64531.3950,22809.9526,,,13052.9883,57659.5025,13462.5983,,,,37451.0345,80864.7499,56379.6024,70126.7688,134580.7024,,48188.0245,89997.3159,,50044.1135,,,,,27408.9962,29007.6471,24127.6757,,15923.2071,61866.1625,69818.2497,,28230.0386,,62535.5864,,28438.1726,17267.0128,,,30708.5249,,97280.5796,,,39462.1510,52829.7393,,,,,,109530.0845,39196.9042,,109093.6779,48305.9503,40994.0147,,26695.7813,34845.1918,29569.8828,35716.7815,43032.5745,41746.4935,31248.4313,14640.0499,28957.3272,50349.8526,,23202.9660,22083.3647,,16491.1791,43350.5483,30217.3711,32038.3442,63866.8868,,32375.5052,36906.6464,28407.3012,26403.2160,19716.6909,27920.8247,79248.1272,,33619.0242,51297.2131,23009.3480,51238.9367,,23946.3585,66235.0381,72119.9020,51414.3696,,35408.6301,44771.8842,76450.7194,23913.4615,69365.4068,41259.7990,50366.1394,38783.1540,42851.7009,38390.8956,34398.6966,48784.9638,32130.4850,62705.1348,66637.1688,40415.9076,,66082.7730,,,,36507.1231,29689.6521,,52415.2957,71959.0744,34406.3145,47402.9843,75161.4738,,77169.3130,,33277.4021,,46143.1185,,157500.8890,,86584.1022,,,,85664.0418,,97890.1108,48662.6283,,70857.0640,104044.4882,103342.2588,68918.2657,80883.5357,86984.7637,,61443.1288,82122.9988,161721.6847,,65807.2842,,,45743.7713,66152.8914,,42273.6586,68878.9880,127399.8028,94222.0066,48606.6843,38152.9895,55079.6861,110068.6701,61342.6982,109210.8910,81761.2684,,150134.8843,55988.1306,,,57563.3932,51047.0120,67909.6120,,93074.8289,,,,56980.4447,,,,,75968.9810,67519.5512,86862.6549,,,47915.2090,,57631.3926,,,,,,,,,,85731.2532,,100466.7635,,36983.3111,,,91640.1769,41152.7939,85239.8757,91642.0970,90518.3289,60751.5336,80001.9699,50383.6000,,104653.6223,,68152.0131,76143.6689,,121674.7294,56267.9337,36897.7624,19972.2290,57616.3963,91092.1725,,23379.3467,49736.9071,130153.2014,28818.6207,36171.5596,98458.1160,55688.8239,82225.4580,74562.1897,,,102883.8274,,127210.1214,90085.6090,88117.3711,,91226.1053,36259.6972,52962.6561,62954.7220,42715.6304,31029.5800,52806.1411,,,82732.4331,32090.8561,,37867.1291,18771.0544,,46234.9588,66649.6290,,25156.5213,20620.3243,30682.6272,26789.3162,13514.0228,121077.6799,23412.2160,51960.7954,47649.0630,50237.4394,,75594.6891,,,,,,42996.6415,,47289.1330,44651.6761,,29029.7762,35690.2766,37852.3239,105428.0748,28824.8316,,125217.9514,78319.3443,91907.1800,,
1_1^-Biphenyl_ 4_4^-dinitro-,,51661.6392,46409.6207,,,,49574.1991,,,41175.4946,41267.8195,,40928.6694,,25023.2773,64165.5400,57625.5068,,,31914.8159,36259.8470,,29260.2389,,,33314.4540,36610.6770,55989.4548,40444.0792,59138.6135,41224.9177,,45149.7560,64436.0352,,53021.3076,66105.5086,50137.9031,,,41423.4176,,44056.0290,,,65239.2913,47555.9017,,,48805.5209,50634.0652,54839.3167,,,32346.4847,,,,52337.1285,34333.3192,,37229.9560,,,,,54833.0043,37475.8151,97834.7950,42168.5225,44203.0588,46803.5348,81204.8752,,,,35711.9924,37302.7611,,39756.9272,43766.6042,52152.4039,44975.5315,,41105.0206,35483.0029,62279.8387,55158.4144,65623.9570,30163.7421,,,24499.9110,61874.7487,74261.0593,69824.0267,,,,,,36117.4854,,,49454.6997,,,61182.9248,,43516.3514,37214.9122,31584.1977,45108.4286,,,69586.7542,,88844.5256,,44992.3690,38602.5510,,60234.1606,39166.2688,34129.1292,,32147.1598,51151.2888,65115.9352,41291.1757,,50704.2763,,53642.5434,,99464.8555,70292.9385,,70841.0766,,69114.5271,55734.5634,,39531.6732,,38019.0840,,,33350.6361,41841.7816,33937.2701,,42427.4178,61643.7158,43156.6911,,,,50579.2056,,53063.2274,44115.2026,,,,,,,32847.3101,,29150.5899,54681.8161,,,49624.6661,30781.6735,,,42580.8339,59803.6540,44413.9001,29637.6072,,10400.9889,48897.0471,47180.8360,,,,24314.6319,56259.4904,,36350.2044,20744.2379,,32692.3695,,29589.3011,12109.8782,,,,32593.1351,57430.0031,28524.7028,30653.1029,,56935.0413,,45606.7302,,53080.2675,50263.3833,31443.9900,40129.0425,,26817.8255,40214.6020,18802.3849,57442.0762,39442.6365,,39570.2893,59412.7567,27501.1818,,73698.9790,36846.9919,10182.3875,44695.5917,,,24247.8306,50424.4794,66680.2529,46171.2463,66863.2894,,,46062.6246,,50716.2813,59396.0701,47717.7967,,22304.0694,48667.4142,,,48809.3204,,42076.1722,49116.4392,,,31954.2676,49956.2403,33329.7505,,51054.2152,,59507.7705,,,,31222.7160,,30876.0163,,59687.2718,73584.1589,45551.0684,,,,25375.9308,44390.4770,42409.8086,69167.3634,,53621.5405,,50427.8858,,59396.7758,40018.5398,,50947.4693,59438.7447,54643.6448,64685.7535,52253.7071,59875.9645,62000.8010,39914.5695,75210.3322,73361.3287,56904.4012,80699.2084,44972.4330,59831.5635,,44413.2446,,73782.3196,,51090.3216,51005.1625,,71847.1358,,49160.5594,61830.8055,,32752.7695,,51137.2403,43977.2482,58409.5880,37677.3930,45657.0746,40153.1250,,54942.3294,,28571.8550,53390.6185,41956.0100,40871.3860,43847.1507,,53266.4635,65604.3712,,,,,54277.6893,,46230.2908,51400.7972,39055.6886,66765.1533,47958.7409,,,,,,,,64383.9955,93151.9085,47304.5103,,,,,,,68671.2304,57986.7990,52056.5160,43297.9895,,49572.8185,,54214.4787,,49001.7349,45510.1321,43360.6394,,,,78180.3538,,35429.9233,46561.1523,,,78031.1936,45740.6516,30361.3955,34858.3027,82395.2042,,,83973.8420,,62891.4312,,,38431.6126,,70484.4934,46452.8679,,61043.9604,32068.6646,,57325.1746,38908.6795,57820.5134,45116.1354,,,,29014.1424,59057.1607,,54127.7529,,23524.8818,40621.6100,,44734.2531,50947.6138,,32677.2543,,29521.4545,,47848.8556,31023.3782,39792.1533,52767.6992,21970.8331,,,55913.8624,53277.3984,70050.4320,,37379.3498,29458.6437,37518.2725,,,43605.1240,,42795.2931,,58946.0860,50276.2183,41450.4789,38019.1757,,,,
11-Methyldodecanol,,107520.7116,298639.2601,,,,112625.6131,59988.6113,212854.8760,351372.1835,167149.4312,,,,,242077.0270,,261036.4033,,122657.2753,,,,,,255764.6862,,155551.3421,239300.9577,,27620.6829,246192.8999,,,255047.5429,268885.5603,,56779.8963,,,,,124754.2152,,,145651.5915,345412.4895,152623.6707,230161.5105,249764.7260,88721.5865,128621.7451,230978.4421,322884.1619,,61154.5441,,70981.5797,,238722.6138,,,,81227.9717,25620.6688,,,184765.9223,202190.8835,259120.6792,205939.6802,66226.5285,,234329.4637,186178.5331,190863.8042,294321.4840,416328.5459,279782.5288,170624.4001,,70047.8779,58834.8788,98058.8688,50637.9980,266062.0687,195655.9608,37473.4046,,85938.1382,211274.3898,,123032.9734,54476.0489,,284265.2358,39671.1941,,57468.3262,,106020.4210,171203.7482,,119838.1234,111558.5488,72576.1056,,,219274.2917,45321.4326,125808.6683,121393.2817,,,,166894.3051,207289.5272,38852.5351,166318.8270,,,,,118797.0911,129549.1782,141502.2102,,48599.7388,,237310.5565,62007.6781,,,59536.1477,,,,44863.7271,64596.1840,92835.7687,58659.0466,106640.8044,25266.4717,,,,28472.8021,,,,36274.1864,56542.1716,14668.9889,38283.4007,,,188737.8035,,37514.9321,,119433.1138,197058.7367,,200343.3056,133813.1810,149984.5472,70628.3105,47331.4803,73697.0646,,29734.8525,73063.8154,,38132.4810,,,,,96698.4673,39444.1091,,139599.2155,37078.8657,,41746.1649,29650.7827,128896.8484,81368.2934,31334.6470,37664.0888,,37861.2918,42676.9383,35817.0914,23493.0105,22707.7959,31145.2057,28981.8604,,42879.4223,,40094.2355,,,25891.4381,,65838.8813,38348.0326,43136.7738,,23760.2593,,104077.2425,52471.7127,45000.4961,,32083.8863,,32492.2939,25120.9903,,57243.8749,27056.2511,23809.4265,27681.8174,25998.7692,50682.5584,,31990.6040,15916.9266,,33646.6126,,51331.7816,178521.9830,48328.9271,,35435.3529,102086.6811,38305.5213,21565.8645,,43993.9954,253699.1874,20407.9289,,25155.4999,44206.6171,30299.5724,124772.2379,,250879.5144,,51748.0625,52278.5987,101241.0679,53660.6472,,50266.4108,28912.9112,46585.1385,48595.7161,28424.9279,45938.1425,65729.8910,55823.9657,75733.9891,45729.2297,51907.8042,,222167.8013,68725.5197,43840.2251,49434.6346,,49298.3622,168371.9649,,66963.6072,184564.2378,,,408051.5361,125141.1401,,84302.3503,,52065.6172,70907.9160,,,69686.5088,62181.5372,213757.9453,193591.6073,,,,,,,,211293.1149,36607.6359,55430.8103,60343.9929,45878.6591,166265.0100,,,58451.5385,,,107982.2020,34835.7562,48078.8602,,50088.8651,75459.3563,170213.0800,248799.3661,147244.3643,,64172.7646,26150.3432,355892.7465,,179512.4027,242338.8154,,46938.9713,215809.6768,,46648.8181,192182.0512,219262.9200,307002.3173,48491.9134,,,,,,,,106676.6356,115576.6695,65552.3189,,,263472.2821,,266865.1088,,90282.9681,,,,77029.6957,,,327733.6364,75323.5565,,201386.8436,37957.5833,181700.4169,129506.0249,52076.4221,,,,450891.7438,69677.4952,,,84845.8064,96464.1121,147245.4514,264052.6324,262132.3283,,304721.9451,,151834.1788,,69856.1571,,,,247084.0090,,129391.6401,121744.4451,133007.7121,,311129.6104,111709.4732,,,,,88225.3007,174507.7095,,25290.2195,,83167.6785,,103535.0844,27882.3170,,34147.4119,33732.0179,28761.2637,98090.8020,,125782.1963,29730.9966,,33698.1185,,,,30662.7126,44938.8571,,62055.8105,,144888.7428,115488.6522,79382.7474,22080.0211,,,70427.3322,25212.3612,,,43709.0180,,44595.7313,199733.0010,,160388.6565,133450.3310,261803.1434,126132.4024,126367.9266,,
1_2_5-Thiadiazolo[3_4-c]coumarine_ 8-nitro-,,73317.6263,85049.7325,62585.5639,,62803.1403,77594.8318,,88934.6598,60011.1860,,88676.2771,68407.2597,,57514.2358,,91015.6160,95327.0850,,78494.0763,78381.9487,,107071.9799,,,76152.1190,54334.9878,110193.8644,,,104297.6825,80780.7358,91906.2539,100040.2334,80723.8007,126978.8243,98144.7686,,,111712.6154,,,,,,,,85120.1160,,82540.3158,,97758.7779,84170.0524,84046.2598,49845.0055,92470.0952,94281.8192,,112988.8741,87388.8391,,74734.9763,93895.1662,,88680.5971,,75971.5485,81669.7500,139487.3518,74150.9508,77808.5764,77904.7103,,,79189.9517,87206.8306,74745.5193,,74535.7495,77166.2660,87734.0464,,72522.0598,,,75620.5591,,100008.6569,,,,115801.7987,,,,103147.6741,,,75236.1167,,,,68745.7958,89656.4845,75004.4642,,,86263.5335,73905.5032,,58244.4548,,70314.4122,,95911.7915,129184.7420,73171.2567,,74483.7954,,,46796.5698,152296.7413,75674.4539,68530.1927,,53596.4271,146772.7417,,,94542.2283,97009.1744,73236.5575,57234.4142,,154911.0476,148432.1751,153295.5376,,72139.5929,115612.7025,79515.1469,,49418.6000,,37386.5375,37382.0484,,,37200.5491,,,31743.2603,87904.1303,64646.9529,,,,72992.7798,70819.1341,,,,58909.6909,,,57901.9735,57094.6793,53623.5553,,,,,33458.1940,,,31872.2147,33032.6718,74766.3595,44275.5675,78559.2961,32097.5910,,39658.2337,37624.1521,,37868.9273,,32141.1210,,,39234.8214,,,,,,40715.9168,38212.0376,,66525.7943,35561.8319,,98621.6506,,,,,,,,,37732.8099,33636.7904,51099.5817,32774.1112,,,30832.1707,,,,,,,37746.1658,,48678.4272,,,,,35969.7470,80764.4201,56989.3776,,,31641.3518,67668.4291,,38693.5561,59480.8597,,92316.9609,,48104.3459,,,,61662.1010,44971.3289,65148.1764,62407.2183,,63233.5429,48850.5907,60691.2681,44458.3759,,,52257.5625,,63090.3279,61659.9346,60704.7243,45622.2480,76538.0234,61915.1742,33707.4004,61834.5024,,60046.7634,,61804.9213,57802.3144,59178.9459,70105.6928,62869.4605,108085.3326,,77131.9317,98196.9125,78095.3093,63143.7755,120241.7812,,88431.3051,,,135800.6922,116926.0127,112799.0342,96010.8896,96804.3818,,,107319.0745,,103538.8642,,,91910.0376,96324.2963,,93899.4120,,,138070.8236,,108958.5749,95889.7910,,104431.1845,,,,,87175.2904,115615.5102,75565.3365,86719.0144,66668.2821,93018.9685,,34680.7187,,108775.8464,77848.6747,,76993.1954,,,,75705.7522,95750.3703,118242.0615,,,,96008.7762,,,,,56618.5977,,,,100342.9530,,,111890.5123,107235.5989,90974.0153,96782.5834,79617.0753,,85996.0031,,82834.4297,,95179.0146,94550.2699,87074.7134,,86120.7915,87072.6147,88476.7304,,,,92151.7512,,110986.5834,111875.9126,154649.2701,66960.7513,,,79173.0153,75495.5092,109618.8173,77110.6337,42272.0395,,136344.6579,,,,99521.1534,67418.9123,,,61733.5949,,117294.8518,76360.1875,70537.8782,107369.8222,,134369.3354,147392.2493,,,,,,,32951.3450,101989.1255,,82877.8244,50703.3943,31129.0516,,,,87977.4941,32714.5112,,32931.3203,35828.6758,37566.5821,51840.7118,35608.4733,,57992.6181,55969.0365,,49666.0877,,,,45740.7706,,44915.9063,65463.0886,,,,,,,,,87617.6527,76170.7740,70257.3968,68158.6162,,91138.1878
1_2-Benzenedicarboxylic acid_ bis(2-methylpropyl) ester,,1422657.9980,1473183.4320,525194.0698,,362426.1526,1349468.3290,672337.1464,2232155.1030,767049.4771,1064609.4650,1540428.0200,1087320.9140,451766.7238,867585.4053,1337122.5130,872290.8440,2021556.5780,1611701.6530,841862.3700,1084663.2120,723633.4343,1640183.8840,,,927461.0686,1048528.7810,652515.7022,755427.7891,702901.6630,1002788.7520,1408170.0560,1587387.3350,1902754.9600,679529.3440,1192274.1940,1206154.3230,756630.0247,,950576.7207,543675.2627,590680.9615,920395.5126,,783061.6964,1987869.4530,703234.7211,2049735.2310,2369326.2320,1071176.1370,830069.8337,1183101.1610,623716.5593,1133378.6470,483201.0916,943446.9295,792413.7229,449695.7103,852306.9916,1044157.9390,749257.2876,877864.4293,743487.5821,1217601.2830,795878.8669,2092972.1280,820354.7818,485604.0698,1248975.8850,1823854.8450,856579.6951,477744.7930,890092.9797,1541516.0880,1232720.4200,1849787.7970,898390.8566,718175.2866,595647.7358,1278010.7630,941358.3354,954920.5099,522840.6177,1145967.2630,846705.9033,702829.7627,663125.3165,1324162.0490,1950596.7750,656733.3858,825504.7166,1474165.9870,855388.1754,1984581.3960,1108385.1840,,517682.1791,1562383.1830,970704.9662,409943.0447,617784.2773,1044971.5460,1347266.7570,1049358.9330,1119215.1690,700453.1013,1138363.4780,1128892.1850,855648.3444,969228.4469,910764.4728,,455845.2451,,965779.8315,911417.4469,412948.5919,1002740.5480,639765.7665,657291.4098,1432411.9960,615548.6728,,731986.8927,821753.9458,706808.9102,525214.6442,,759238.7936,383587.5063,1661053.4220,838447.4515,1712344.3020,1044371.5550,593231.5606,553443.6412,,,1930797.5100,853106.9008,,1090388.2430,870989.0660,,1280068.5730,,,,499938.5972,,660251.5942,733209.1079,,731982.4861,565402.7672,,912139.7765,,1088499.5250,1099360.6330,1089293.4270,463693.6500,1049452.6400,,455877.1913,792779.0326,,810829.4482,,,,,,,,,,,1406925.0260,,,,1743439.0900,,,,,,,,1025152.5670,,,,,,,,,,1080180.6800,,,846941.2932,,,,,,,,,,,,,1400752.7770,,,643928.2417,,,,461262.3450,,,522824.3587,,,,,,,923368.1049,,,676546.0478,,1869544.5030,,,909931.0790,1068115.9800,1195618.0370,,,367757.0182,,,454878.4916,1137449.2780,778215.8611,,485227.0355,1001677.5920,684271.7535,897044.3425,322727.3455,1383671.4510,777815.5304,420146.8327,626723.1766,857303.6496,573315.0118,1024584.5780,766958.0156,628517.2516,1321113.8020,,435063.8511,2226371.1330,,405769.5675,745649.8467,,569783.1408,1169302.8700,618448.9537,4222579.7730,559030.0878,888966.8596,899408.9984,817442.1296,878052.8142,1489766.4800,592655.8770,856420.4177,919191.9118,2154120.3090,1169184.6530,1140083.4850,839051.9389,1357310.4940,622749.8081,667240.2464,937530.9325,1236060.6180,1155374.9690,3117064.2070,1288449.9350,1728820.6360,621581.9601,812982.2943,880218.1000,930864.0943,1592254.9860,827434.5938,,861872.7772,467819.6106,1391400.5850,627205.5197,1024217.3500,980569.8395,655444.1552,1199447.0370,969282.5818,756581.2337,2165092.2250,918231.1523,589547.9701,890785.1236,1641659.1700,598136.4255,,562040.5315,673122.9548,915663.4373,1044462.2960,1144484.5790,974621.0500,1990721.4860,,870473.0111,1241474.6920,1125222.8770,432718.7133,389075.5491,2771747.5090,892608.9016,,573986.8374,358146.4158,,575740.0695,988415.3773,678214.3863,579078.4095,818599.3599,435292.6401,1067805.8030,3461222.0180,967347.8541,2007558.9510,,729692.7936,,1891910.9190,877446.1835,1567021.2130,1130919.7740,1182110.3050,1026329.0390,710007.0908,1899723.5270,764042.4017,2688019.0940,678491.9134,922293.3192,760068.5501,653802.9956,1502018.6360,662903.9786,1151071.6350,889000.4255,,1114676.4240,496037.5550,915064.8720,940059.3389,1153298.3200,1107733.6790,2160877.1020,520158.1723,753866.6216,1094870.7220,,1366156.5420,1243181.5330,1388567.8690,954358.6489,,5525440.7180,906953.2531,600114.9431,844429.8993,1023557.5550,695344.2048,1576342.3660,461451.1768,1310413.4170,,699896.8740,688650.3398,520441.3307,,1980845.8520,,268496.2326,2053756.3160,,2037845.5460,,,,,394752.2192,1997288.9340,,,,,,1396174.0500,,424245.2811,,1077920.6480,373765.3787,669031.9509,,512824.0946,734092.9796,756189.2250,496379.5254,677191.6578,516409.2682,224049.4689,1247343.8080,,,1042599.7680,774138.1174,906674.3555,1542510.4290,699137.4899,731167.9646,1190361.8490,498100.7775,,2009768.9620
1_2-Dipalmitin_ TMS derivative,,119980.1593,90205.3853,64185.6434,,20252.9219,41812.8358,117264.0666,43225.0990,58184.3445,93844.6197,22069.8579,92846.3999,50851.9990,33014.9795,94569.5661,246360.4967,59083.7478,83298.3514,67719.2634,72201.9609,75226.1053,53383.4189,,,58799.6344,79203.2335,34447.0975,21068.8245,77657.9611,92397.7113,57575.2153,52833.0538,111271.3522,30603.7105,34931.3559,51865.2991,34587.4902,,73687.4990,100961.6448,145304.8040,45107.6246,,37321.9918,230737.1481,62274.6888,53266.8575,55493.6330,26847.0086,198530.5342,33786.0623,18938.2212,70956.6323,20990.2172,34278.1005,30055.8820,26155.0346,52808.2543,42792.1736,22704.6684,25332.6540,89015.9319,52229.7812,62546.4925,137305.5663,173900.6875,33647.4282,50437.2156,60255.4859,32449.0645,82861.8506,103969.9697,69116.8319,32292.3148,49519.5654,42784.6888,62915.9539,47598.5130,33181.6376,26633.7726,86804.2849,85042.7922,56352.2906,36470.1403,71296.1198,62864.9997,66709.7065,72256.9090,30413.2542,94646.3573,57957.3388,25393.8413,237665.6077,105245.2690,190893.7530,46737.8783,43110.3270,36981.1212,126364.5086,,18257.5024,31868.2032,135052.4347,101559.3655,178796.8325,87081.7528,334049.6712,98998.5472,31008.5976,44865.8345,26903.2919,12803.1231,,77233.0416,55847.9813,16718.4804,52492.9462,45462.4240,87452.9160,86790.2111,27625.8976,7319.2871,32307.0189,48112.5216,51678.4394,53512.7258,,107101.5290,42969.8768,39030.3805,51441.0578,24914.6250,217238.4314,26556.8025,,,8241.7971,84333.6135,52489.6744,137292.8941,36395.4326,31895.8760,42452.5746,70976.1048,5542.0440,28729.2852,45550.1292,27723.8186,39572.4917,40639.6540,74891.1819,3454.5792,43883.3522,32577.8570,,24465.5801,,45232.8892,39930.0351,59799.8189,129658.0707,106154.5743,23653.6227,98861.2245,86750.5132,21898.3534,13540.3822,68971.1997,,19675.1228,21897.4179,17897.8862,24028.9875,35127.0232,36949.1070,15837.6780,28654.7934,76213.5079,51943.9771,34558.5066,11884.9647,101536.8707,36625.5755,24615.3363,62937.8474,28220.5350,25825.5274,30104.9919,41021.4848,110206.3826,20597.3165,15404.7692,41248.1727,25852.5534,50400.1543,19024.6556,31966.5889,42588.2377,30838.8495,136676.1603,65977.3844,30541.2136,116164.3436,25449.7510,23098.0218,49084.1592,18395.7477,55739.2315,24049.1551,40011.9356,26645.4396,39927.3112,10512.0006,40055.8731,32866.6958,25758.2165,44753.4148,31647.3733,19551.1355,26766.7230,38830.0184,19653.1770,33521.2304,32832.2752,26882.4114,30058.9589,29767.6720,29612.3611,26975.4593,14696.3261,51991.7515,43843.2118,36067.5391,68435.7494,16134.8303,30726.4041,19191.4049,24104.4791,17499.2713,22726.3216,31254.1933,145575.7018,46168.7464,14853.5539,51115.5160,21372.2196,37721.0248,17357.3444,47891.3835,14573.1058,130745.1484,36186.4462,14983.1618,31398.8455,16781.4441,36024.8394,25255.5062,16716.8885,36196.6381,33948.7431,22150.3115,21400.7974,22119.8973,20844.3144,14925.9917,31272.0096,37266.5268,15390.9531,36799.7466,176701.7704,36259.0367,32795.2125,18776.9156,11240.7155,22342.1160,21442.2041,11394.2160,85541.6097,23490.6237,31964.2213,124236.7001,22565.4659,66461.4422,94682.5188,56443.4311,128557.9521,62456.3625,79867.0745,121034.5799,49119.2200,94093.7720,36723.1101,115438.9382,49130.8881,100504.3361,81605.1166,74368.0981,106987.1038,43214.4370,81276.6850,59243.1758,88804.2878,75002.5075,132008.9776,107696.5394,72429.9225,185595.5569,113516.8601,78276.6154,94140.1609,96148.3052,123548.2525,25936.3313,37003.6857,40604.2795,152870.2419,46740.8381,58261.1173,69242.9357,36807.9059,79376.9151,24858.1201,24435.9453,13595.3553,21950.0100,70016.5676,45134.2906,24287.1537,58614.5862,31713.5797,24612.1227,76970.9136,22541.3096,190814.6817,64566.1852,46290.1830,97437.3240,56953.8361,249719.7741,134455.5636,20985.9890,69977.8113,75785.0400,31196.7590,29324.2848,29928.9572,17674.0845,94672.1615,25225.8449,92163.8978,47942.8328,108302.1734,135680.5204,269647.4375,75009.4359,142537.3768,27961.5702,250166.2549,20215.3967,194018.2692,120127.0658,155047.8282,65498.4368,46396.4035,29619.5381,40307.0541,84653.9838,88810.4244,54353.8482,29524.3834,39751.4225,30376.8859,70444.8323,115242.9813,,60293.3762,63650.9449,112199.6632,45750.0255,30189.4829,111562.5059,62016.6155,37273.6959,83933.5347,49334.3412,208398.2855,13412.1986,93708.5597,65896.1487,83306.9243,248389.7673,,49541.5410,69492.8654,98130.9640,41109.5487,48562.0366,91194.9754,27224.8436,85161.8855,10959.2979,137644.5320,25202.2689,21214.9752,15943.7476,180498.5524,23527.2527,24676.7500,63390.3326,26935.3409,113958.0984,26760.7036,44380.8332,23207.6186,24210.8925,62449.0761,76839.8780,37343.6174,12593.0279,27153.6184,62704.6379,22895.5561,61854.8329,37035.2638,31128.8396,58063.7304,11733.8395,26119.5392,18329.7957,73894.1165,37536.8737,26488.4228,9467.6454,20368.7712,17874.6070,24196.4751,27598.3793,11038.8747,23363.4610,16916.3740,95968.5990,107255.2826,144142.4902,120777.9999,19060.1802,49665.9646,83695.1916,17837.3300,48760.4271,102321.4299
